[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[10:07:18 | 05-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
[10:02:26 | 06-08-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8ea133654b8ebeee067914f8183f8b1ceb1b3a0c35e6c881be574960b3cce548
[10:05:29 | 06-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[10:05:32 | 06-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
Error:
[10:05:32 | 07-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[10:05:35 | 07-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
[10:02:03 | 08-08-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5565baacb97f85fa35877593853b950394e8572318ad229e9317a300c873848c
[10:05:06 | 08-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[10:05:09 | 08-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
[09:47:41 | 09-08-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6b7bac4a987ea938e58e4c355eefa8d817b992661709677b0e99e783e061378d
[09:50:44 | 09-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[09:50:46 | 09-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
[10:03:49 | 10-08-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1af86d07f64611e281f9d5c6f9dc39dcc926cdd2df4258105acc43aa0753bcbc
[10:06:52 | 10-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[10:06:55 | 10-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
Error:
[10:04:44 | 11-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[10:04:47 | 11-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
Error:
[09:49:11 | 12-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[09:49:14 | 12-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
Error:
[09:48:28 | 13-08-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf03082c42d6c57c9bbdde4a9d94152fa259726e7c0eb751cb4a60d15c91b5bd9
[09:51:31 | 13-08-2025] Transfer Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
[09:51:34 | 13-08-2025] Bridge Task failed for 0x032FFBAbD9A7840E09d7D64EcA317B05Ebc37EB5: Request failed with status code 400
